"StudyID" "SiteID" "SampleID" "NumSampled" "SamplingYear" "SamplingMonth" "NumberSizeSpectrumMethods" "SizeSpectrumMethod" "YaxisParameterType" "YaxisParameterTypeSpecification" "XaxisParameterType" "XaxisParameterTypeSpecification" "YaxisParameterUnit" "XaxisParameterUnit" "XaxisParameterUnitSpecification" "NumberSizeClasses" "SizeRangeMinimum" "SizeRangeMaximum" "Slope" "SlopeConfIntLow" "SlopeConfIntUp" "SlopeSD" "SlopeSE" "Intercept" "InterceptConfIntLow" "InterceptConfIntUp" "InterceptSD" "InterceptSE" "Linearity"
"StudyID_06" "SiteID_38" "SampleID_97" 5 "1985" "May-Oct" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass" "g WM/m2" "mg" "mg WM" "10" "0.5" "512" -0.8 NA NA NA NA 0.4 NA NA NA NA NA
"StudyID_06" "SiteID_38" "SampleID_98" 5 "1985" "May-Oct" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass" "g WM/m2" "mg" "mg WM" "10" "0.5" "512" -0.9 NA NA NA NA 0.7 NA NA NA NA NA
"StudyID_06" "SiteID_38" "SampleID_99" 5 "1985" "May-Oct" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass" "g WM/m2" "mg" "mg WM" "10" "0.5" "512" -0.8 NA NA NA NA 0.3 NA NA NA NA NA
"StudyID_06" "SiteID_38" "SampleID_100" 5 "1985" "May-Oct" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass" "g WM/m2" "mg" "mg WM" "10" "0.5" "512" -0.8 NA NA NA NA 0.3 NA NA NA NA NA
"StudyID_06" "SiteID_38" "SampleID_101" 5 "1985" "May-Oct" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass" "g WM/m2" "mg" "mg WM" "10" "0.5" "512" -1 NA NA NA NA 0.3 NA NA NA NA NA
"StudyID_06" "SiteID_39" "SampleID_102" 2 "1985" "May-Oct" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass" "g WM/m2" "mg" "mg WM" "10" "0.5" "512" -1 NA NA NA NA 0.5 NA NA NA NA NA
"StudyID_06" "SiteID_39" "SampleID_103" 2 "1985" "May-Oct" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass" "g WM/m2" "mg" "mg WM" "10" "0.5" "512" -0.7 NA NA NA NA 0.1 NA NA NA NA NA
"StudyID_07" "SiteID_40" "SampleID_104" 377 "1987" "Mar" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.999 NA NA 0.037 NA 10.216 NA NA NA NA 0.96
"StudyID_07" "SiteID_40" "SampleID_105" 377 "1987" "Apr" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.987 NA NA 0.043 NA 10.592 NA NA NA NA 0.947
"StudyID_07" "SiteID_40" "SampleID_106" 377 "1987" "Apr" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.06 NA NA 0.046 NA 11.082 NA NA NA NA 0.941
"StudyID_07" "SiteID_40" "SampleID_107" 377 "1987" "Apr" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.992 NA NA 0.041 NA 12.587 NA NA NA NA 0.954
"StudyID_07" "SiteID_40" "SampleID_108" 377 "1987" "Apr" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.102 NA NA 0.04 NA 13.617 NA NA NA NA 0.954
"StudyID_07" "SiteID_40" "SampleID_109" 377 "1987" "May" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.04 NA NA 0.047 NA 12.233 NA NA NA NA 0.939
"StudyID_07" "SiteID_40" "SampleID_110" 377 "1987" "May" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.002 NA NA 0.041 NA 12.77 NA NA NA NA 0.951
"StudyID_07" "SiteID_40" "SampleID_111" 377 "1987" "May" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.087 NA NA 0.037 NA 12.832 NA NA NA NA 0.957
"StudyID_07" "SiteID_40" "SampleID_112" 377 "1987" "May" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.066 NA NA 0.04 NA 12.613 NA NA NA NA 0.952
"StudyID_07" "SiteID_40" "SampleID_113" 377 "1987" "Jun" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.067 NA NA 0.037 NA 13.205 NA NA NA NA 0.957
"StudyID_07" "SiteID_40" "SampleID_114" 377 "1987" "Jun" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.032 NA NA 0.037 NA 13.281 NA NA NA NA 0.958
"StudyID_07" "SiteID_40" "SampleID_115" 377 "1987" "Jun" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.975 NA NA 0.033 NA 12.239 NA NA NA NA 0.965
"StudyID_07" "SiteID_40" "SampleID_116" 377 "1987" "Jun" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.995 NA NA 0.033 NA 12.163 NA NA NA NA 0.966
"StudyID_07" "SiteID_40" "SampleID_117" 377 "1987" "Jun" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.944 NA NA 0.045 NA 12 NA NA NA NA 0.937
"StudyID_07" "SiteID_40" "SampleID_118" 377 "1987" "Jul" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.935 NA NA 0.048 NA 12.105 NA NA NA NA 0.93
"StudyID_07" "SiteID_40" "SampleID_119" 377 "1987" "Jul" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.921 NA NA 0.047 NA 11.995 NA NA NA NA 0.932
"StudyID_07" "SiteID_40" "SampleID_120" 377 "1987" "Jul" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.907 NA NA 0.045 NA 12.301 NA NA NA NA 0.938
"StudyID_07" "SiteID_40" "SampleID_121" 377 "1987" "Jul" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.989 NA NA 0.044 NA 11.753 NA NA NA NA 0.94
"StudyID_07" "SiteID_40" "SampleID_122" 377 "1987" "Aug" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.969 NA NA 0.044 NA 11.297 NA NA NA NA 0.94
"StudyID_07" "SiteID_40" "SampleID_123" 377 "1987" "Aug" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.967 NA NA 0.036 NA 12.09 NA NA NA NA 0.959
"StudyID_07" "SiteID_40" "SampleID_124" 377 "1987" "Aug" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.985 NA NA 0.035 NA 12.75 NA NA NA NA 0.961
"StudyID_07" "SiteID_40" "SampleID_125" 377 "1987" "Aug" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.982 NA NA 0.039 NA 12.269 NA NA NA NA 0.952
"StudyID_07" "SiteID_40" "SampleID_126" 377 "1987" "Aug" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.964 NA NA 0.039 NA 11.782 NA NA NA NA 0.953
"StudyID_07" "SiteID_40" "SampleID_127" 377 "1987" "Sep" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.984 NA NA 0.035 NA 11.691 NA NA NA NA 0.962
"StudyID_07" "SiteID_40" "SampleID_128" 377 "1987" "Sep" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.991 NA NA 0.032 NA 12.16 NA NA NA NA 0.968
"StudyID_07" "SiteID_40" "SampleID_129" 377 "1987" "Sep" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.948 NA NA 0.04 NA 11.9 NA NA NA NA 0.95
"StudyID_07" "SiteID_40" "SampleID_130" 377 "1987" "Sep" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.976 NA NA 0.03 NA 11.739 NA NA NA NA 0.972
"StudyID_07" "SiteID_40" "SampleID_131" 377 "1987" "Oct" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.956 NA NA 0.029 NA 11 NA NA NA NA 0.973
"StudyID_07" "SiteID_40" "SampleID_132" 377 "1987" "Nov" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.987 NA NA 0.024 NA 11.712 NA NA NA NA 0.981
"StudyID_07" "SiteID_40" "SampleID_133" 377 "1987" "Nov" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.918 NA NA 0.04 NA 11.138 NA NA NA NA 0.952
"StudyID_07" "SiteID_40" "SampleID_134" 377 "1988" "Jan" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.076 NA NA 0.039 NA 10.987 NA NA NA NA 0.956
"StudyID_07" "SiteID_40" "SampleID_135" 377 "1988" "Jan" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.036 NA NA 0.046 NA 10.939 NA NA NA NA 0.941
"StudyID_07" "SiteID_40" "SampleID_136" 377 "1988" "Feb" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.08 NA NA 0.045 NA 10.885 NA NA NA NA 0.942
"StudyID_07" "SiteID_40" "SampleID_137" 377 "1988" "Feb" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.069 NA NA 0.042 NA 11.124 NA NA NA NA 0.951
"StudyID_07" "SiteID_40" "SampleID_138" 377 "1988" "Mar" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.058 NA NA 0.037 NA 11.087 NA NA NA NA 0.96
"StudyID_07" "SiteID_40" "SampleID_139" 377 "1988" "Mar" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.053 NA NA 0.045 NA 11.139 NA NA NA NA 0.945
"StudyID_07" "SiteID_40" "SampleID_140" 377 "1988" "Apr" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.006 NA NA 0.045 NA 11.303 NA NA NA NA 0.945
"StudyID_07" "SiteID_40" "SampleID_141" 377 "1988" "Apr" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.062 NA NA 0.038 NA 12.421 NA NA NA NA 0.959
"StudyID_07" "SiteID_40" "SampleID_142" 377 "1988" "Apr" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.126 NA NA 0.037 NA 13.685 NA NA NA NA 0.958
"StudyID_07" "SiteID_40" "SampleID_143" 377 "1988" "Apr" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.048 NA NA 0.033 NA 13.386 NA NA NA NA 0.967
"StudyID_07" "SiteID_40" "SampleID_144" 377 "1988" "May" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.063 NA NA 0.038 NA 13.772 NA NA NA NA 0.955
"StudyID_07" "SiteID_40" "SampleID_145" 377 "1988" "May" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.989 NA NA 0.026 NA 13.103 NA NA NA NA 0.98
"StudyID_07" "SiteID_40" "SampleID_146" 377 "1988" "May" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.977 NA NA 0.028 NA 13.033 NA NA NA NA 0.975
"StudyID_07" "SiteID_40" "SampleID_147" 377 "1988" "May" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.063 NA NA 0.035 NA 13.678 NA NA NA NA 0.96
"StudyID_07" "SiteID_40" "SampleID_148" 377 "1988" "May" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.906 NA NA 0.049 NA 10.864 NA NA NA NA 0.928
"StudyID_07" "SiteID_40" "SampleID_149" 377 "1988" "Jun" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.927 NA NA 0.05 NA 10.442 NA NA NA NA 0.925
"StudyID_07" "SiteID_40" "SampleID_150" 377 "1988" "Jun" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.96 NA NA 0.049 NA 11.787 NA NA NA NA 0.927
"StudyID_07" "SiteID_40" "SampleID_151" 377 "1988" "Jun" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1 NA NA 0.046 NA 11.846 NA NA NA NA 0.934
"StudyID_07" "SiteID_40" "SampleID_152" 377 "1988" "Jun" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.003 NA NA 0.044 NA 12.272 NA NA NA NA 0.94
"StudyID_07" "SiteID_40" "SampleID_153" 377 "1988" "Jul" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.954 NA NA 0.04 NA 12.114 NA NA NA NA 0.951
"StudyID_07" "SiteID_40" "SampleID_154" 377 "1988" "Jul" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.028 NA NA 0.033 NA 12.119 NA NA NA NA 0.964
"StudyID_07" "SiteID_40" "SampleID_155" 377 "1988" "Jul" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.02 NA NA 0.031 NA 12.818 NA NA NA NA 0.969
"StudyID_07" "SiteID_40" "SampleID_156" 377 "1988" "Jul" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.969 NA NA 0.031 NA 12.435 NA NA NA NA 0.97
"StudyID_07" "SiteID_40" "SampleID_157" 377 "1988" "Aug" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.052 NA NA 0.03 NA 12.76 NA NA NA NA 0.972
"StudyID_07" "SiteID_40" "SampleID_158" 377 "1988" "Aug" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.015 NA NA 0.031 NA 12.523 NA NA NA NA 0.97
"StudyID_07" "SiteID_40" "SampleID_159" 377 "1988" "Aug" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.02 NA NA 0.024 NA 12.776 NA NA NA NA 0.981
"StudyID_07" "SiteID_40" "SampleID_160" 377 "1988" "Aug" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.044 NA NA 0.029 NA 12.839 NA NA NA NA 0.973
"StudyID_07" "SiteID_40" "SampleID_161" 377 "1988" "Aug" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.004 NA NA 0.03 NA 12.701 NA NA NA NA 0.972
"StudyID_07" "SiteID_40" "SampleID_162" 377 "1988" "Sep" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.972 NA NA 0.035 NA 12.131 NA NA NA NA 0.963
"StudyID_07" "SiteID_40" "SampleID_163" 377 "1988" "Sep" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.932 NA NA 0.027 NA 11.698 NA NA NA NA 0.977
"StudyID_07" "SiteID_40" "SampleID_164" 377 "1988" "Sep" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.955 NA NA 0.032 NA 11.916 NA NA NA NA 0.969
"StudyID_07" "SiteID_40" "SampleID_165" 377 "1988" "Sep" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.956 NA NA 0.031 NA 12.161 NA NA NA NA 0.97
"StudyID_07" "SiteID_40" "SampleID_166" 377 "1988" "Oct" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.98 NA NA 0.034 NA 12.023 NA NA NA NA 0.964
"StudyID_07" "SiteID_40" "SampleID_167" 377 "1988" "Oct" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.011 NA NA 0.038 NA 11.688 NA NA NA NA 0.955
"StudyID_07" "SiteID_40" "SampleID_168" 377 "1988" "Oct" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.013 NA NA 0.03 NA 12.27 NA NA NA NA 0.971
"StudyID_07" "SiteID_40" "SampleID_169" 377 "1988" "Nov" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.98 NA NA 0.031 NA 12.07 NA NA NA NA 0.971
"StudyID_07" "SiteID_40" "SampleID_170" 377 "1988" "Nov" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -0.951 NA NA 0.03 NA 11.364 NA NA NA NA 0.971
"StudyID_07" "SiteID_40" "SampleID_171" 377 "1988" "Nov" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.057 NA NA 0.033 NA 11.979 NA NA NA NA 0.966
"StudyID_07" "SiteID_40" "SampleID_172" 377 "1988" "Dec" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.016 NA NA 0.038 NA 10.881 NA NA NA NA 0.957
"StudyID_07" "SiteID_40" "SampleID_173" 377 "1989" "Jan" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.017 NA NA 0.036 NA 10.221 NA NA NA NA 0.962
"StudyID_07" "SiteID_40" "SampleID_174" 377 "1989" "Jan" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass carbon" "pg C/mL" "pg" "pg C" "33" "2.00E-08" "2.00E+27" -1.008 NA NA 0.04 NA 10.034 NA NA NA NA 0.954
